time, omega, abs(psi(t)), arg(psi(t)), abs(psi(omega)), arg(psi(omega))
5.16400e+02,-3.03918e+01,1.42878e-01,-1.48957e+00,8.94089e-02,1.12716e+00
5.16500e+02,-3.03855e+01,1.40791e-01,-1.56379e+00,8.93789e-02,1.12714e+00
5.16600e+02,-3.03792e+01,1.40927e-01,-1.63580e+00,8.93507e-02,1.12714e+00
5.16700e+02,-3.03729e+01,1.41499e-01,-1.71626e+00,8.93238e-02,1.12716e+00
5.16800e+02,-3.03666e+01,1.42535e-01,-1.79264e+00,8.92979e-02,1.12720e+00
5.16900e+02,-3.03604e+01,1.45307e-01,-1.87227e+00,8.92725e-02,1.12723e+00
5.17000e+02,-3.03541e+01,1.48917e-01,-1.96072e+00,8.92475e-02,1.12728e+00
5.17100e+02,-3.03478e+01,1.53169e-01,-2.05564e+00,8.92224e-02,1.12732e+00
5.17200e+02,-3.03415e+01,1.58365e-01,-2.15728e+00,8.91972e-02,1.12736e+00
5.17300e+02,-3.03352e+01,1.64971e-01,-2.27291e+00,8.91713e-02,1.12740e+00
5.17400e+02,-3.03289e+01,1.71645e-01,-2.40928e+00,8.91446e-02,1.12743e+00
5.17500e+02,-3.03227e+01,1.77135e-01,-2.56475e+00,8.91165e-02,1.12745e+00
5.17600e+02,-3.03164e+01,1.81233e-01,-2.74513e+00,8.90866e-02,1.12746e+00
5.17700e+02,-3.03101e+01,1.79863e-01,-2.96536e+00,8.90541e-02,1.12745e+00
5.17800e+02,-3.03038e+01,1.66225e-01,3.06579e+00,8.90176e-02,1.12743e+00
5.17900e+02,-3.02975e+01,1.36007e-01,2.82435e+00,8.89751e-02,1.12738e+00
5.18000e+02,-3.02912e+01,9.56495e-02,2.71056e+00,8.89219e-02,1.12732e+00
5.18100e+02,-3.02850e+01,6.56360e-02,2.92208e+00,8.88365e-02,1.12727e+00
5.18200e+02,-3.02787e+01,6.66676e-02,-2.89805e+00,8.87861e-02,1.12548e+00
5.18300e+02,-3.02724e+01,9.80136e-02,-2.70684e+00,8.85577e-02,1.12627e+00
5.18400e+02,-3.02661e+01,1.39077e-01,-2.83617e+00,8.72982e-02,1.12486e+00
5.18500e+02,-3.02598e+01,1.67881e-01,-3.08727e+00,8.97991e-02,1.12698e+00
5.18600e+02,-3.02535e+01,1.79538e-01,2.94846e+00,8.92236e-02,1.12600e+00
5.18700e+02,-3.02473e+01,1.80966e-01,2.73607e+00,8.90487e-02,1.12523e+00
5.18800e+02,-3.02410e+01,1.77553e-01,2.55330e+00,8.89404e-02,1.12431e+00
5.18900e+02,-3.02347e+01,1.71006e-01,2.39583e+00,8.88498e-02,1.12310e+00
5.19000e+02,-3.02284e+01,1.64018e-01,2.26631e+00,8.87605e-02,1.12142e+00
5.19100e+02,-3.02221e+01,1.58282e-01,2.15231e+00,8.86611e-02,1.11898e+00
5.19200e+02,-3.02158e+01,1.53104e-01,2.04756e+00,8.85379e-02,1.11514e+00
5.19300e+02,-3.02096e+01,1.48472e-01,1.95247e+00,8.83641e-02,1.10839e+00
5.19400e+02,-3.02033e+01,1.44713e-01,1.86903e+00,8.80628e-02,1.09373e+00
5.19500e+02,-3.01970e+01,1.42954e-01,1.78912e+00,8.72832e-02,1.03923e+00
5.19600e+02,-3.01907e+01,1.41419e-01,1.70667e+00,9.76447e-02,1.38813e+00
5.19700e+02,-3.01844e+01,1.40402e-01,1.63290e+00,8.98802e-02,1.18938e+00
5.19800e+02,-3.01781e+01,1.41312e-01,1.56062e+00,8.91915e-02,1.16501e+00
5.19900e+02,-3.01719e+01,1.43014e-01,1.48158e+00,8.88767e-02,1.15544e+00
5.20000e+02,-3.01656e+01,1.45142e-01,1.40332e+00,8.86491e-02,1.15019e+00
5.20100e+02,-3.01593e+01,1.48595e-01,1.32396e+00,8.84564e-02,1.14671e+00
5.20200e+02,-3.01530e+01,1.53671e-01,1.23891e+00,8.80906e-02,1.14564e+00
5.20300e+02,-3.01467e+01,1.59620e-01,1.14124e+00,8.78635e-02,1.14162e+00
5.20400e+02,-3.01404e+01,1.65924e-01,1.03873e+00,8.74235e-02,1.13884e+00
5.20500e+02,-3.01342e+01,1.74380e-01,9.25446e-01,8.66683e-02,1.13482e+00
5.20600e+02,-3.01279e+01,1.83594e-01,7.87331e-01,8.49411e-02,1.12626e+00
5.20700e+02,-3.01216e+01,1.90905e-01,6.26850e-01,7.57222e-02,1.07547e+00
5.20800e+02,-3.01153e+01,1.96272e-01,4.45913e-01,9.96294e-02,1.18546e+00
5.20900e+02,-3.01090e+01,1.95754e-01,2.23414e-01,9.26964e-02,1.15954e+00
5.21000e+02,-3.01027e+01,1.79092e-01,-2.33660e-02,9.11443e-02,1.15296e+00
5.21100e+02,-3.00965e+01,1.44636e-01,-2.18928e-01,9.04294e-02,1.14961e+00
5.21200e+02,-3.00902e+01,1.06967e-01,-2.23944e-01,8.99988e-02,1.14721e+00
5.21300e+02,-3.00839e+01,9.27906e-02,3.85477e-02,8.97006e-02,1.14492e+00
5.21400e+02,-3.00776e+01,1.15085e-01,2.53919e-01,8.94850e-02,1.14196e+00
5.21500e+02,-3.00713e+01,1.55591e-01,1.82346e-01,8.93649e-02,1.13663e+00
5.21600e+02,-3.00650e+01,1.85543e-01,-4.47709e-02,8.95801e-02,1.12034e+00
5.21700e+02,-3.00588e+01,1.96332e-01,-2.85442e-01,8.46916e-02,1.54380e+00
5.21800e+02,-3.00525e+01,1.95277e-01,-4.93683e-01,8.72626e-02,1.18035e+00
5.21900e+02,-3.00462e+01,1.89593e-01,-6.71447e-01,8.71167e-02,1.16817e+00
5.22000e+02,-3.00399e+01,1.81077e-01,-8.27624e-01,8.65482e-02,1.16541e+00
5.22100e+02,-3.00336e+01,1.71746e-01,-9.55588e-01,8.54778e-02,1.16681e+00
5.22200e+02,-3.00273e+01,1.64424e-01,-1.06513e+00,8.31231e-02,1.17613e+00
5.22300e+02,-3.00211e+01,1.58078e-01,-1.16947e+00,6.22603e-02,1.46154e+00
5.22400e+02,-3.00148e+01,1.51960e-01,-1.26177e+00,5.56560e-02,1.17597e+00
5.22500e+02,-3.00085e+01,1.47647e-01,-1.34377e+00,1.06237e-01,1.16023e+00
5.22600e+02,-3.00022e+01,1.44653e-01,-1.42438e+00,9.67850e-02,1.14547e+00
5.22700e+02,-2.99959e+01,1.42407e-01,-1.50399e+00,9.42278e-02,1.14625e+00
5.22800e+02,-2.99896e+01,1.40706e-01,-1.57799e+00,9.30126e-02,1.14693e+00
5.22900e+02,-2.99834e+01,1.40960e-01,-1.65098e+00,9.23374e-02,1.14773e+00
5.23000e+02,-2.99771e+01,1.41697e-01,-1.73098e+00,9.18583e-02,1.14810e+00
5.23100e+02,-2.99708e+01,1.42921e-01,-1.80842e+00,9.15213e-02,1.14845e+00
5.23200e+02,-2.99645e+01,1.45895e-01,-1.88797e+00,9.12679e-02,1.14875e+00
5.23300e+02,-2.99582e+01,1.49842e-01,-1.97901e+00,9.10730e-02,1.14901e+00
5.23400e+02,-2.99519e+01,1.53919e-01,-2.07523e+00,9.09060e-02,1.14929e+00
5.23500e+02,-2.99457e+01,1.59635e-01,-2.17726e+00,9.07729e-02,1.14952e+00
5.23600e+02,-2.99394e+01,1.66384e-01,-2.29889e+00,9.06599e-02,1.14974e+00
5.23700e+02,-2.99331e+01,1.72624e-01,-2.43750e+00,9.05625e-02,1.14995e+00
5.23800e+02,-2.99268e+01,1.78283e-01,-2.59705e+00,9.04774e-02,1.15016e+00
5.23900e+02,-2.99205e+01,1.81520e-01,-2.78540e+00,9.04021e-02,1.15036e+00
5.24000e+02,-2.99142e+01,1.78321e-01,-3.01207e+00,9.03347e-02,1.15056e+00
5.24100e+02,-2.99080e+01,1.61743e-01,3.01607e+00,9.02741e-02,1.15074e+00
5.24200e+02,-2.99017e+01,1.28510e-01,2.78585e+00,9.02194e-02,1.15091e+00
5.24300e+02,-2.98954e+01,8.80975e-02,2.72107e+00,9.01707e-02,1.15103e+00
5.24400e+02,-2.98891e+01,6.31779e-02,3.00731e+00,9.01327e-02,1.15099e+00
5.24500e+02,-2.98828e+01,7.07125e-02,-2.82934e+00,8.96234e-02,1.16242e+00
5.24600e+02,-2.98765e+01,1.06135e-01,-2.71241e+00,9.00036e-02,1.15235e+00
5.24700e+02,-2.98703e+01,1.46087e-01,-2.88160e+00,8.99752e-02,1.15241e+00
5.24800e+02,-2.98640e+01,1.71235e-01,-3.13736e+00,8.99379e-02,1.15250e+00
5.24900e+02,-2.98577e+01,1.80492e-01,2.90460e+00,8.99013e-02,1.15267e+00
5.25000e+02,-2.98514e+01,1.80542e-01,2.69804e+00,8.98652e-02,1.15287e+00
5.25100e+02,-2.98451e+01,1.76455e-01,2.52114e+00,8.98296e-02,1.15309e+00
5.25200e+02,-2.98388e+01,1.69661e-01,2.36831e+00,8.97942e-02,1.15332e+00
5.25300e+02,-2.98326e+01,1.62725e-01,2.24335e+00,8.97590e-02,1.15357e+00
5.25400e+02,-2.98263e+01,1.57300e-01,2.13156e+00,8.97237e-02,1.15386e+00
5.25500e+02,-2.98200e+01,1.52162e-01,2.02783e+00,8.96885e-02,1.15420e+00
5.25600e+02,-2.98137e+01,1.47585e-01,1.93573e+00,8.96539e-02,1.15466e+00
5.25700e+02,-2.98074e+01,1.44299e-01,1.85353e+00,8.96226e-02,1.15544e+00
5.25800e+02,-2.98011e+01,1.42626e-01,1.77286e+00,8.96203e-02,1.15781e+00
5.25900e+02,-2.97949e+01,1.41144e-01,1.69202e+00,8.89742e-02,1.14620e+00
5.26000e+02,-2.97886e+01,1.40471e-01,1.61856e+00,8.95209e-02,1.15220e+00
5.26100e+02,-2.97823e+01,1.41510e-01,1.54611e+00,8.94712e-02,1.15355e+00
5.26200e+02,-2.97760e+01,1.43524e-01,1.46634e+00,8.94715e-02,1.15440e+00
5.26300e+02,-2.97697e+01,1.45563e-01,1.38729e+00,8.96070e-02,1.15561e+00
5.26400e+02,-2.97634e+01,1.49497e-01,1.30927e+00,9.10653e-02,1.16154e+00
5.26500e+02,-2.97572e+01,1.54848e-01,1.21999e+00,8.67175e-02,1.14645e+00
5.26600e+02,-2.97509e+01,1.60710e-01,1.12179e+00,8.72052e-02,1.14969e+00
5.26700e+02,-2.97446e+01,1.67390e-01,1.01824e+00,8.60926e-02,1.14818e+00
5.26800e+02,-2.97383e+01,1.76268e-01,9.00617e-01,7.77254e-02,1.12948e+00
5.26900e+02,-2.97320e+01,1.85127e-01,7.57310e-01,9.60225e-02,1.16776e+00
5.27000e+02,-2.97257e+01,1.92113e-01,5.94368e-01,9.18301e-02,1.16111e+00
5.27100e+02,-2.97195e+01,1.97007e-01,4.05789e-01,9.07111e-02,1.15999e+00
5.27200e+02,-2.97132e+01,1.93912e-01,1.75858e-01,8.99082e-02,1.16054e+00
5.27300e+02,-2.97069e+01,1.73666e-01,-6.82998e-02,8.61124e-02,1.17196e+00
5.27400e+02,-2.97006e+01,1.36812e-01,-2.40892e-01,9.15770e-02,1.15374e+00
5.27500e+02,-2.96943e+01,1.01510e-01,-1.89831e-01,9.07360e-02,1.15591e+00
5.27600e+02,-2.96881e+01,9.44980e-02,9.82552e-02,9.04448e-02,1.15653e+00
5.27700e+02,-2.96818e+01,1.22430e-01,2.60848e-01,9.02793e-02,1.15683e+00
5.27800e+02,-2.96755e+01,1.62933e-01,1.45219e-01,9.01685e-02,1.15690e+00
5.27900e+02,-2.96692e+01,1.89040e-01,-9.37137e-02,9.00198e-02,1.16003e+00
5.28000e+02,-2.96629e+01,1.96670e-01,-3.28405e-01,8.99997e-02,1.15788e+00
5.28100e+02,-2.96566e+01,1.94511e-01,-5.30150e-01,8.99443e-02,1.15792e+00
5.28200e+02,-2.96504e+01,1.88087e-01,-7.03861e-01,8.98953e-02,1.15803e+00
5.28300e+02,-2.96441e+01,1.79217e-01,-8.54500e-01,8.98518e-02,1.15816e+00
5.28400e+02,-2.96378e+01,1.70171e-01,-9.77762e-01,8.98127e-02,1.15829e+00
5.28500e+02,-2.96315e+01,1.63140e-01,-1.08602e+00,8.97771e-02,1.15842e+00
5.28600e+02,-2.96252e+01,1.56870e-01,-1.18811e+00,8.97444e-02,1.15857e+00
5.28700e+02,-2.96189e+01,1.50936e-01,-1.27890e+00,8.97141e-02,1.15871e+00
5.28800e+02,-2.96127e+01,1.46974e-01,-1.35855e+00,8.96859e-02,1.15887e+00
5.28900e+02,-2.96064e+01,1.44252e-01,-1.44083e+00,8.96597e-02,1.15904e+00
5.29000e+02,-2.96001e+01,1.41871e-01,-1.51842e+00,8.96353e-02,1.15925e+00
5.29100e+02,-2.95938e+01,1.40744e-01,-1.59185e+00,8.96128e-02,1.15952e+00
5.29200e+02,-2.95875e+01,1.41004e-01,-1.66655e+00,8.95854e-02,1.15991e+00
5.29300e+02,-2.95812e+01,1.41907e-01,-1.74575e+00,8.94595e-02,1.16377e+00
5.29400e+02,-2.95750e+01,1.43352e-01,-1.82399e+00,8.91136e-02,1.16926e+00
5.29500e+02,-2.95687e+01,1.46588e-01,-1.90416e+00,8.90952e-02,1.15182e+00
5.29600e+02,-2.95624e+01,1.50684e-01,-1.99794e+00,8.93628e-02,1.15668e+00
5.29700e+02,-2.95561e+01,1.54771e-01,-2.09414e+00,8.93820e-02,1.15760e+00
5.29800e+02,-2.95498e+01,1.61005e-01,-2.19890e+00,8.93746e-02,1.15800e+00
5.29900e+02,-2.95435e+01,1.67627e-01,-2.32512e+00,8.93591e-02,1.15822e+00
5.30000e+02,-2.95373e+01,1.73749e-01,-2.46618e+00,8.93400e-02,1.15835e+00
5.30100e+02,-2.95310e+01,1.79262e-01,-2.63119e+00,8.93190e-02,1.15844e+00
5.30200e+02,-2.95247e+01,1.81534e-01,-2.82656e+00,8.92968e-02,1.15849e+00
5.30300e+02,-2.95184e+01,1.76373e-01,-3.05991e+00,8.92737e-02,1.15851e+00
5.30400e+02,-2.95121e+01,1.56536e-01,2.96631e+00,8.92495e-02,1.15852e+00
5.30500e+02,-2.95058e+01,1.20637e-01,2.75410e+00,8.92249e-02,1.15850e+00
5.30600e+02,-2.94996e+01,8.12492e-02,2.74561e+00,8.91996e-02,1.15846e+00
5.30700e+02,-2.94933e+01,6.19386e-02,3.10021e+00,8.91736e-02,1.15841e+00
5.30800e+02,-2.94870e+01,7.59409e-02,-2.77521e+00,8.91470e-02,1.15834e+00
5.30900e+02,-2.94807e+01,1.14363e-01,-2.72963e+00,8.91196e-02,1.15825e+00
5.31000e+02,-2.94744e+01,1.52463e-01,-2.92923e+00,8.90923e-02,1.15816e+00
5.31100e+02,-2.94681e+01,1.74063e-01,3.09596e+00,8.90637e-02,1.15803e+00
5.31200e+02,-2.94619e+01,1.80943e-01,2.86234e+00,8.90349e-02,1.15790e+00
5.31300e+02,-2.94556e+01,1.80139e-01,2.66139e+00,8.90066e-02,1.15775e+00
5.31400e+02,-2.94493e+01,1.75146e-01,2.48917e+00,8.89809e-02,1.15761e+00
5.31500e+02,-2.94430e+01,1.68328e-01,2.34276e+00,8.89761e-02,1.15765e+00
5.31600e+02,-2.94367e+01,1.61553e-01,2.22004e+00,8.89236e-02,1.15600e+00
5.31700e+02,-2.94304e+01,1.56227e-01,2.11167e+00,8.88296e-02,1.15670e+00
5.31800e+02,-2.94242e+01,1.51350e-01,2.00834e+00,8.88043e-02,1.15643e+00
5.31900e+02,-2.94179e+01,1.46651e-01,1.91914e+00,8.87692e-02,1.15617e+00
5.32000e+02,-2.94116e+01,1.44011e-01,1.83865e+00,8.87361e-02,1.15579e+00
5.32100e+02,-2.94053e+01,1.42280e-01,1.75593e+00,8.86860e-02,1.15543e+00
5.32200e+02,-2.93990e+01,1.40896e-01,1.67814e+00,8.86424e-02,1.15501e+00
5.32300e+02,-2.93927e+01,1.40615e-01,1.60402e+00,8.85951e-02,1.15455e+00
5.32400e+02,-2.93865e+01,1.41739e-01,1.53139e+00,8.85451e-02,1.15405e+00
5.32500e+02,-2.93802e+01,1.44044e-01,1.45108e+00,8.84920e-02,1.15350e+00
5.32600e+02,-2.93739e+01,1.46039e-01,1.37129e+00,8.84355e-02,1.15290e+00
5.32700e+02,-2.93676e+01,1.50457e-01,1.29429e+00,8.83751e-02,1.15224e+00
5.32800e+02,-2.93613e+01,1.56090e-01,1.20055e+00,8.83106e-02,1.15151e+00
5.32900e+02,-2.93550e+01,1.61737e-01,1.10214e+00,8.82411e-02,1.15070e+00
5.33000e+02,-2.93488e+01,1.69028e-01,9.97601e-01,8.81660e-02,1.14981e+00
5.33100e+02,-2.93425e+01,1.78147e-01,8.74209e-01,8.80844e-02,1.14883e+00
5.33200e+02,-2.93362e+01,1.86491e-01,7.27018e-01,8.79949e-02,1.14772e+00
5.33300e+02,-2.93299e+01,1.93410e-01,5.60927e-01,8.78960e-02,1.14648e+00
5.33400e+02,-2.93236e+01,1.97326e-01,3.63555e-01,8.77853e-02,1.14507e+00
5.33500e+02,-2.93173e+01,1.91439e-01,1.28259e-01,8.76597e-02,1.14344e+00
5.33600e+02,-2.93111e+01,1.67591e-01,-1.11441e-01,8.75142e-02,1.14154e+00
5.33700e+02,-2.93048e+01,1.28934e-01,-2.53743e-01,8.73413e-02,1.13925e+00
5.33800e+02,-2.92985e+01,9.72545e-02,-1.45191e-01,8.71281e-02,1.13640e+00
5.33900e+02,-2.92922e+01,9.75890e-02,1.52293e-01,8.68510e-02,1.13266e+00
5.34000e+02,-2.92859e+01,1.30324e-01,2.56034e-01,8.64602e-02,1.12733e+00
5.34100e+02,-2.92796e+01,1.69527e-01,1.03611e-01,8.58296e-02,1.11855e+00
5.34200e+02,-2.92734e+01,1.91934e-01,-1.41627e-01,8.45159e-02,1.09950e+00
5.34300e+02,-2.92671e+01,1.96580e-01,-3.70980e-01,7.92005e-02,1.00903e+00
5.34400e+02,-2.92608e+01,1.93562e-01,-5.64530e-01,1.02133e-01,1.29950e+00
5.34500e+02,-2.92545e+01,1.86627e-01,-7.36204e-01,8.92447e-02,1.15653e+00
5.34600e+02,-2.92482e+01,1.77154e-01,-8.80074e-01,8.87666e-02,1.15590e+00
5.34700e+02,-2.92419e+01,1.68856e-01,-9.98946e-01,8.81312e-02,1.14893e+00
5.34800e+02,-2.92357e+01,1.61806e-01,-1.10759e+00,8.76457e-02,1.14362e+00
5.34900e+02,-2.92294e+01,1.55616e-01,-1.20545e+00,8.72190e-02,1.13940e+00
5.35000e+02,-2.92231e+01,1.50142e-01,-1.29594e+00,8.67952e-02,1.13611e+00
5.35100e+02,-2.92168e+01,1.46189e-01,-1.37382e+00,8.63258e-02,1.13410e+00
5.35200e+02,-2.92105e+01,1.43952e-01,-1.45621e+00,8.57368e-02,1.13479e+00
5.35300e+02,-2.92042e+01,1.41399e-01,-1.53374e+00,8.48416e-02,1.14344e+00
5.35400e+02,-2.91980e+01,1.40719e-01,-1.60495e+00,8.27953e-02,1.19168e+00
5.35500e+02,-2.91917e+01,1.41248e-01,-1.68251e+00,1.48058e-01,4.66044e-01
5.35600e+02,-2.91854e+01,1.41965e-01,-1.76112e+00,8.94418e-02,9.36835e-01
5.35700e+02,-2.91791e+01,1.43929e-01,-1.83821e+00,8.76596e-02,1.17234e+00
5.35800e+02,-2.91728e+01,1.47397e-01,-1.92257e+00,8.57857e-02,1.04098e+00
5.35900e+02,-2.91665e+01,1.51291e-01,-2.01584e+00,8.48933e-02,1.01261e+00
5.36000e+02,-2.91603e+01,1.55982e-01,-2.11334e+00,8.40242e-02,9.83007e-01
5.36100e+02,-2.91540e+01,1.62207e-01,-2.22242e+00,8.30965e-02,9.43591e-01
5.36200e+02,-2.91477e+01,1.68872e-01,-2.35048e+00,8.21118e-02,8.86432e-01
5.36300e+02,-2.91414e+01,1.74969e-01,-2.49678e+00,8.12301e-02,7.96056e-01
5.36400e+02,-2.91351e+01,1.79975e-01,-2.66616e+00,8.14204e-02,6.36173e-01
5.36500e+02,-2.91288e+01,1.81376e-01,-2.86902e+00,8.89336e-02,3.10681e-01
5.36600e+02,-2.91226e+01,1.73828e-01,-3.10903e+00,1.71909e-01,-3.42052e-01
5.36700e+02,-2.91163e+01,1.50697e-01,2.91788e+00,4.20637e-01,2.11743e+00
5.36800e+02,-2.91100e+01,1.12515e-01,2.73003e+00,1.55669e-01,1.76643e+00
5.36900e+02,-2.91037e+01,7.52995e-02,2.78560e+00,1.22764e-01,1.59571e+00
5.37000e+02,-2.90974e+01,6.19388e-02,-3.08794e+00,1.10888e-01,1.50003e+00
5.37100e+02,-2.90911e+01,8.22238e-02,-2.73600e+00,1.04885e-01,1.43963e+00
5.37200e+02,-2.90849e+01,1.22542e-01,-2.75731e+00,1.01249e-01,1.39806e+00
5.37300e+02,-2.90786e+01,1.58027e-01,-2.97781e+00,9.87665e-02,1.36753e+00
5.37400e+02,-2.90723e+01,1.76514e-01,3.04717e+00,9.69079e-02,1.34388e+00
5.37500e+02,-2.90660e+01,1.80977e-01,2.82061e+00,9.54003e-02,1.32466e+00
5.37600e+02,-2.90597e+01,1.79591e-01,2.62698e+00,9.40780e-02,1.30826e+00
5.37700e+02,-2.90534e+01,1.73902e-01,2.45716e+00,9.28187e-02,1.29347e+00
5.37800e+02,-2.90472e+01,1.66796e-01,2.31836e+00,9.15043e-02,1.27915e+00
5.37900e+02,-2.90409e+01,1.60607e-01,2.19809e+00,8.99798e-02,1.26386e+00
5.38000e+02,-2.90346e+01,1.55146e-01,2.09038e+00,8.79738e-02,1.24502e+00
5.38100e+02,-2.90283e+01,1.50392e-01,1.99088e+00,8.48642e-02,1.21610e+00
5.38200e+02,-2.90220e+01,1.46059e-01,1.90232e+00,7.86944e-02,1.15083e+00
5.38300e+02,-2.90157e+01,1.43498e-01,1.82295e+00,6.04638e-02,7.37770e-01
5.38400e+02,-2.90095e+01,1.42098e-01,1.74095e+00,1.50108e-01,1.17340e+00
5.38500e+02,-2.90032e+01,1.40708e-01,1.66228e+00,1.16537e-01,1.32874e+00
5.38600e+02,-2.89969e+01,1.40619e-01,1.59117e+00,1.06285e-01,1.30721e+00
5.38700e+02,-2.89906e+01,1.42319e-01,1.51596e+00,1.01714e-01,1.27673e+00
5.38800e+02,-2.89843e+01,1.44256e-01,1.43484e+00,1.03744e-01,1.36934e+00
5.38900e+02,-2.89781e+01,1.46763e-01,1.35728e+00,9.98809e-02,1.30577e+00
5.39000e+02,-2.89718e+01,1.51492e-01,1.27692e+00,9.86463e-02,1.29317e+00
5.39100e+02,-2.89655e+01,1.57185e-01,1.18180e+00,9.78354e-02,1.28592e+00
5.39200e+02,-2.89592e+01,1.62966e-01,1.08230e+00,9.72421e-02,1.28071e+00
5.39300e+02,-2.89529e+01,1.70685e-01,9.75894e-01,9.67674e-02,1.27641e+00
5.39400e+02,-2.89466e+01,1.79982e-01,8.46996e-01,9.64103e-02,1.27302e+00
5.39500e+02,-2.89404e+01,1.87823e-01,6.96259e-01,9.61221e-02,1.27005e+00
5.39600e+02,-2.89341e+01,1.94633e-01,5.26050e-01,9.58947e-02,1.26741e+00
5.39700e+02,-2.89278e+01,1.97221e-01,3.19740e-01,9.57217e-02,1.26500e+00
5.39800e+02,-2.89215e+01,1.88305e-01,8.07308e-02,9.56024e-02,1.26272e+00
5.39900e+02,-2.89152e+01,1.60899e-01,-1.51876e-01,9.55391e-02,1.26045e+00
5.40000e+02,-2.89089e+01,1.21233e-01,-2.56011e-01,9.55860e-02,1.25816e+00
5.40100e+02,-2.89027e+01,9.43793e-02,-9.16799e-02,9.57476e-02,1.25533e+00
5.40200e+02,-2.88964e+01,1.01928e-01,1.96676e-01,9.62162e-02,1.25127e+00
5.40300e+02,-2.88901e+01,1.38478e-01,2.41803e-01,9.77200e-02,1.24252e+00
5.40400e+02,-2.88838e+01,1.75476e-01,5.81464e-02,1.17820e-01,1.16446e+00
5.40500e+02,-2.88775e+01,1.93955e-01,-1.88608e-01,8.90138e-02,1.28498e+00
5.40600e+02,-2.88712e+01,1.96395e-01,-4.11472e-01,9.16644e-02,1.26909e+00
5.40700e+02,-2.88650e+01,1.92409e-01,-5.99255e-01,9.23910e-02,1.26421e+00
5.40800e+02,-2.88587e+01,1.84968e-01,-7.66393e-01,9.27088e-02,1.26165e+00
5.40900e+02,-2.88524e+01,1.75375e-01,-9.05171e-01,9.28769e-02,1.26000e+00
5.41000e+02,-2.88461e+01,1.67321e-01,-1.02024e+00,9.29762e-02,1.25883e+00
5.41100e+02,-2.88398e+01,1.60699e-01,-1.12732e+00,9.30404e-02,1.25795e+00
5.41200e+02,-2.88335e+01,1.54360e-01,-1.22451e+00,9.30861e-02,1.25727e+00
5.41300e+02,-2.88273e+01,1.49242e-01,-1.31063e+00,9.31223e-02,1.25675e+00
5.41400e+02,-2.88210e+01,1.45765e-01,-1.39026e+00,9.31550e-02,1.25635e+00
5.41500e+02,-2.88147e+01,1.43330e-01,-1.47168e+00,9.31881e-02,1.25607e+00
5.41600e+02,-2.88084e+01,1.41191e-01,-1.54752e+00,9.32252e-02,1.25588e+00
5.41700e+02,-2.88021e+01,1.40722e-01,-1.61989e+00,9.32712e-02,1.25573e+00
5.41800e+02,-2.87958e+01,1.41379e-01,-1.69737e+00,9.31901e-02,1.25933e+00
5.41900e+02,-2.87896e+01,1.42229e-01,-1.77675e+00,9.33688e-02,1.25642e+00
5.42000e+02,-2.87833e+01,1.44458e-01,-1.85297e+00,9.34503e-02,1.25667e+00
5.42100e+02,-2.87770e+01,1.48253e-01,-1.94089e+00,9.35493e-02,1.25713e+00
5.42200e+02,-2.87707e+01,1.51936e-01,-2.03414e+00,9.36704e-02,1.25774e+00
5.42300e+02,-2.87644e+01,1.57255e-01,-2.13289e+00,9.37838e-02,1.25785e+00
5.42400e+02,-2.87581e+01,1.63408e-01,-2.24673e+00,9.43878e-02,1.26554e+00
5.42500e+02,-2.87519e+01,1.70104e-01,-2.37642e+00,9.45938e-02,1.26596e+00
5.42600e+02,-2.87456e+01,1.76176e-01,-2.52825e+00,9.53121e-02,1.27249e+00
5.42700e+02,-2.87393e+01,1.80513e-01,-2.70262e+00,9.77753e-02,1.29802e+00
5.42800e+02,-2.87330e+01,1.80918e-01,-2.91252e+00,9.04656e-02,1.20158e+00
5.42900e+02,-2.87267e+01,1.70700e-01,3.12379e+00,9.44952e-02,1.24899e+00
5.43000e+02,-2.87204e+01,1.44159e-01,2.87189e+00,9.66454e-02,1.26337e+00
5.43100e+02,-2.87142e+01,1.04481e-01,2.71533e+00,1.00731e-01,1.28290e+00
5.43200e+02,-2.87079e+01,7.02375e-02,2.84046e+00,1.22413e-01,1.35682e+00
5.43300e+02,-2.87016e+01,6.33291e-02,-2.99460e+00,6.78703e-02,1.07137e+00
5.43400e+02,-2.86953e+01,8.92941e-02,-2.71392e+00,8.28431e-02,1.19304e+00
5.43500e+02,-2.86890e+01,1.30429e-01,-2.79101e+00,8.62136e-02,1.21409e+00
5.43600e+02,-2.86827e+01,1.63058e-01,-3.02836e+00,8.76926e-02,1.22300e+00
5.43700e+02,-2.86765e+01,1.78194e-01,2.99993e+00,8.85050e-02,1.22815e+00
5.43800e+02,-2.86702e+01,1.81017e-01,2.78075e+00,8.85444e-02,1.23543e+00
5.43900e+02,-2.86639e+01,1.78783e-01,2.59225e+00,8.95875e-02,1.23315e+00
5.44000e+02,-2.86576e+01,1.72561e-01,2.42768e+00,8.96421e-02,1.23326e+00
5.44100e+02,-2.86513e+01,1.65456e-01,2.29371e+00,8.98969e-02,1.23528e+00
5.44200e+02,-2.86450e+01,1.59493e-01,2.17686e+00,9.00596e-02,1.23645e+00
5.44300e+02,-2.86388e+01,1.54260e-01,2.06990e+00,9.01853e-02,1.23736e+00
5.44400e+02,-2.86325e+01,1.49357e-01,1.97283e+00,9.02859e-02,1.23811e+00
