time, omega, abs(psi(t)), arg(psi(t)), abs(psi(omega)), arg(psi(omega))
8.47000e+01,-9.67611e+00,1.85556e-01,-2.55783e+00,2.27913e-01,1.80343e+00
8.48000e+01,-9.61327e+00,1.93900e-01,-2.23858e+00,2.36942e-01,1.67859e+00
8.49000e+01,-9.55044e+00,1.95294e-01,-1.96812e+00,2.43850e-01,1.62279e+00
8.50000e+01,-9.48761e+00,1.87572e-01,-1.68793e+00,2.54335e-01,1.58132e+00
8.51000e+01,-9.42478e+00,1.77294e-01,-1.37512e+00,2.71365e-01,1.53049e+00
8.52000e+01,-9.36195e+00,1.68933e-01,-1.03573e+00,2.87405e-01,1.49039e+00
8.53000e+01,-9.29911e+00,1.64009e-01,-6.86352e-01,3.55167e-01,1.34930e+00
8.54000e+01,-9.23628e+00,1.60895e-01,-3.42806e-01,1.48441e+00,1.65480e+00
8.55000e+01,-9.17345e+00,1.57599e-01,-2.13379e-03,7.79188e-01,-2.43043e+00
8.56000e+01,-9.11062e+00,1.53898e-01,3.41620e-01,1.44910e+00,2.49982e+00
8.57000e+01,-9.04779e+00,1.49977e-01,6.93629e-01,7.16509e-02,2.70159e+00
8.58000e+01,-8.98495e+00,1.46755e-01,1.05938e+00,1.18084e-01,2.27452e+00
8.59000e+01,-8.92212e+00,1.45391e-01,1.43499e+00,1.37831e-01,2.17856e+00
8.60000e+01,-8.85929e+00,1.46681e-01,1.82267e+00,1.47478e-01,2.17721e+00
8.61000e+01,-8.79646e+00,1.53889e-01,2.20240e+00,1.50520e-01,2.29736e+00
8.62000e+01,-8.73363e+00,1.63419e-01,2.53983e+00,1.85210e-01,3.00483e+00
8.63000e+01,-8.67080e+00,1.70454e-01,2.85580e+00,3.97427e-01,1.28990e+00
8.64000e+01,-8.60796e+00,1.75522e-01,-3.12480e+00,2.63607e-01,1.54503e+00
8.65000e+01,-8.54513e+00,1.74938e-01,-2.83021e+00,2.98788e-01,1.54826e+00
8.66000e+01,-8.48230e+00,1.68452e-01,-2.49838e+00,1.42349e-01,2.56333e+00
8.67000e+01,-8.41947e+00,1.66581e-01,-2.10554e+00,1.71599e-01,1.99660e+00
8.68000e+01,-8.35664e+00,1.77652e-01,-1.71209e+00,1.75470e-01,1.97503e+00
8.69000e+01,-8.29380e+00,1.95476e-01,-1.37795e+00,1.63783e-01,2.07410e+00
8.70000e+01,-8.23097e+00,2.11990e-01,-1.08275e+00,1.23660e-01,2.83295e+00
8.71000e+01,-8.16814e+00,2.27703e-01,-8.10475e-01,6.03729e-01,1.39007e+00
8.72000e+01,-8.10531e+00,2.40287e-01,-5.70765e-01,3.64773e-01,1.51289e+00
8.73000e+01,-8.04248e+00,2.42686e-01,-3.53577e-01,3.67983e-01,1.45594e+00
8.74000e+01,-7.97965e+00,2.32560e-01,-1.25874e-01,8.71400e-01,1.27993e+00
8.75000e+01,-7.91681e+00,2.15514e-01,1.44079e-01,5.93927e-01,-2.55257e+00
8.76000e+01,-7.85398e+00,2.01731e-01,4.60695e-01,2.21057e-01,2.83716e+00
8.77000e+01,-7.79115e+00,1.94392e-01,7.82550e-01,2.10825e-01,2.37679e+00
8.78000e+01,-7.72832e+00,1.86336e-01,1.08734e+00,2.35052e-01,2.00445e+00
8.79000e+01,-7.66549e+00,1.73203e-01,1.40356e+00,4.92854e-01,1.28326e+00
8.80000e+01,-7.60265e+00,1.58790e-01,1.76716e+00,7.47340e-01,-2.93736e+00
8.81000e+01,-7.53982e+00,1.50450e-01,2.18394e+00,4.94346e-01,-2.99969e+00
8.82000e+01,-7.47699e+00,1.51884e-01,2.61476e+00,5.90904e-01,-2.93439e+00
8.83000e+01,-7.41416e+00,1.62163e-01,3.01644e+00,1.42413e+00,-2.66493e+00
8.84000e+01,-7.35133e+00,1.76534e-01,-2.92363e+00,1.02558e+00,1.11637e+00
8.85000e+01,-7.28849e+00,1.86711e-01,-2.62030e+00,2.04176e+00,2.60190e+00
8.86000e+01,-7.22566e+00,1.93060e-01,-2.31413e+00,3.47556e-01,6.86490e-01
8.87000e+01,-7.16283e+00,2.00167e-01,-2.01104e+00,1.95248e-01,7.86223e-01
8.88000e+01,-7.10000e+00,2.06223e-01,-1.72472e+00,2.75554e-01,1.58845e+00
8.89000e+01,-7.03717e+00,2.08028e-01,-1.45035e+00,3.06681e-01,2.03839e+00
8.90000e+01,-6.97434e+00,2.04295e-01,-1.16736e+00,1.30018e+00,2.75990e+00
8.91000e+01,-6.91150e+00,1.99506e-01,-8.60703e-01,3.22160e-01,4.73438e-01
8.92000e+01,-6.84867e+00,1.97190e-01,-5.48108e-01,2.61501e-01,1.37669e+00
8.93000e+01,-6.78584e+00,1.94001e-01,-2.44811e-01,3.19058e-01,1.58751e+00
8.94000e+01,-6.72301e+00,1.87383e-01,6.80899e-02,5.59456e-01,1.65035e+00
8.95000e+01,-6.66018e+00,1.80558e-01,4.06915e-01,8.90364e-01,-1.68740e+00
8.96000e+01,-6.59734e+00,1.77006e-01,7.73201e-01,2.08044e-01,-2.59631e+00
8.97000e+01,-6.53451e+00,1.82310e-01,1.14901e+00,8.33968e-01,-3.07318e+00
8.98000e+01,-6.47168e+00,1.96004e-01,1.47569e+00,1.75010e-01,2.21508e-01
8.99000e+01,-6.40885e+00,2.06610e-01,1.73678e+00,3.65625e-02,1.04640e+00
9.00000e+01,-6.34602e+00,2.04531e-01,1.97451e+00,1.03025e-01,-3.10564e+00
9.01000e+01,-6.28319e+00,1.92327e-01,2.24794e+00,5.88153e-02,1.37085e+00
9.02000e+01,-6.22035e+00,1.81993e-01,2.56712e+00,6.94815e-02,2.55461e+00
9.03000e+01,-6.15752e+00,1.75238e-01,2.88997e+00,3.13926e-01,-1.10431e+00
9.04000e+01,-6.09469e+00,1.67893e-01,-3.06756e+00,2.69508e-01,1.86682e+00
9.05000e+01,-6.03186e+00,1.61293e-01,-2.73106e+00,8.71305e-02,2.92828e+00
9.06000e+01,-5.96903e+00,1.54970e-01,-2.39407e+00,1.20297e-01,-2.61361e+00
9.07000e+01,-5.90619e+00,1.47059e-01,-2.04607e+00,2.07337e-01,-2.11845e+00
9.08000e+01,-5.84336e+00,1.40007e-01,-1.66510e+00,3.90048e-01,-1.95618e+00
9.09000e+01,-5.78053e+00,1.37414e-01,-1.27362e+00,1.05706e+00,-1.74366e+00
9.10000e+01,-5.71770e+00,1.34907e-01,-8.78431e-01,1.73334e+00,1.70835e+00
9.11000e+01,-5.65487e+00,1.36808e-01,-4.40852e-01,1.38361e+00,1.59608e+00
9.12000e+01,-5.59203e+00,1.51697e-01,-2.50972e-02,1.10332e+00,1.87765e+00
9.13000e+01,-5.52920e+00,1.71169e-01,2.94042e-01,6.19461e-01,2.17496e+00
9.14000e+01,-5.46637e+00,1.82197e-01,5.61557e-01,6.16265e-01,2.64486e+00
9.15000e+01,-5.40354e+00,1.83158e-01,8.40572e-01,2.17656e+00,-2.98296e+00
9.16000e+01,-5.34071e+00,1.81434e-01,1.15982e+00,9.33284e-01,7.73874e-01
9.17000e+01,-5.27788e+00,1.83535e-01,1.49909e+00,4.70104e-01,1.19270e+00
9.18000e+01,-5.21504e+00,1.88294e-01,1.83299e+00,3.49218e-01,1.53419e+00
9.19000e+01,-5.15221e+00,1.94817e-01,2.16448e+00,2.93657e-01,1.98816e+00
9.20000e+01,-5.08938e+00,2.03787e-01,2.48269e+00,5.90356e-01,3.12907e+00
9.21000e+01,-5.02655e+00,2.12192e-01,2.78573e+00,4.14949e-01,1.29969e+00
9.22000e+01,-4.96372e+00,2.20137e-01,3.08333e+00,4.32065e-01,2.98679e+00
9.23000e+01,-4.90088e+00,2.28087e-01,-2.91125e+00,5.02485e-01,1.03846e+00
9.24000e+01,-4.83805e+00,2.36141e-01,-2.63240e+00,6.11530e-01,2.40834e+00
9.25000e+01,-4.77522e+00,2.43598e-01,-2.37888e+00,2.86918e-01,1.31839e+00
9.26000e+01,-4.71239e+00,2.42066e-01,-2.15054e+00,2.47759e-01,1.58936e+00
9.27000e+01,-4.64956e+00,2.28913e-01,-1.90565e+00,2.33544e-01,1.76636e+00
9.28000e+01,-4.58673e+00,2.13566e-01,-1.61953e+00,2.61398e-01,1.89667e+00
9.29000e+01,-4.52389e+00,2.01274e-01,-1.31875e+00,1.62351e-01,-2.65552e+00
9.30000e+01,-4.46106e+00,1.86841e-01,-1.01426e+00,1.79873e-01,-2.98076e+00
9.31000e+01,-4.39823e+00,1.69529e-01,-6.71216e-01,2.94340e-01,-2.66627e+00
9.32000e+01,-4.33540e+00,1.58027e-01,-2.62046e-01,9.88396e-01,-2.51070e+00
9.33000e+01,-4.27257e+00,1.59990e-01,1.56196e-01,3.87340e-01,1.57240e+00
9.34000e+01,-4.20973e+00,1.68553e-01,5.16294e-01,5.31732e-01,-2.21389e+00
9.35000e+01,-4.14690e+00,1.74480e-01,8.25374e-01,2.97262e+00,2.37580e+00
9.36000e+01,-4.08407e+00,1.71963e-01,1.12255e+00,3.55605e+00,-2.61705e+00
9.37000e+01,-4.02124e+00,1.64718e-01,1.46415e+00,2.36733e+00,9.35244e-01
9.38000e+01,-3.95841e+00,1.64106e-01,1.84392e+00,1.03845e+00,1.11790e+00
9.39000e+01,-3.89557e+00,1.69404e-01,2.19400e+00,6.40783e-01,1.24853e+00
9.40000e+01,-3.83274e+00,1.71274e-01,2.52601e+00,1.62185e-01,1.39585e+00
9.41000e+01,-3.76991e+00,1.73651e-01,2.88596e+00,1.25446e+00,1.45633e+00
9.42000e+01,-3.70708e+00,1.84967e-01,-3.04609e+00,5.52038e-01,1.23549e+00
9.43000e+01,-3.64425e+00,1.98714e-01,-2.75804e+00,5.36212e-01,1.64452e+00
9.44000e+01,-3.58142e+00,2.02883e-01,-2.50403e+00,5.82914e-01,2.10240e+00
9.45000e+01,-3.51858e+00,1.98025e-01,-2.23320e+00,2.40995e+00,2.96632e+00
9.46000e+01,-3.45575e+00,1.90016e-01,-1.92546e+00,3.29966e-01,9.51390e-01
9.47000e+01,-3.39292e+00,1.86665e-01,-1.58426e+00,4.84689e-01,1.25391e+00
9.48000e+01,-3.33009e+00,1.89882e-01,-1.25796e+00,3.15756e-01,1.47732e+00
9.49000e+01,-3.26726e+00,1.91742e-01,-9.65875e-01,2.25014e-01,1.77733e+00
9.50000e+01,-3.20442e+00,1.87493e-01,-6.79159e-01,1.50122e-01,-7.29560e-01
9.51000e+01,-3.14159e+00,1.79285e-01,-3.73096e-01,3.06434e-01,-2.99763e+00
9.52000e+01,-3.07876e+00,1.71084e-01,-3.36508e-02,6.41458e-01,-1.99122e+00
9.53000e+01,-3.01593e+00,1.68446e-01,3.25498e-01,2.63059e+00,-1.80458e+00
9.54000e+01,-2.95310e+00,1.70204e-01,6.62073e-01,4.01643e+00,1.52875e+00
9.55000e+01,-2.89027e+00,1.69663e-01,9.73533e-01,2.25366e+00,2.75495e+00
9.56000e+01,-2.82743e+00,1.64970e-01,1.28505e+00,1.62747e+00,1.34735e+00
9.57000e+01,-2.76460e+00,1.57152e-01,1.61741e+00,1.06451e+00,1.41568e+00
9.58000e+01,-2.70177e+00,1.50274e-01,1.98566e+00,8.81083e-01,1.54571e+00
9.59000e+01,-2.63894e+00,1.47753e-01,2.37208e+00,7.91819e-01,2.01022e+00
9.60000e+01,-2.57611e+00,1.48671e-01,2.76139e+00,4.41361e+00,3.00618e+00
9.61000e+01,-2.51327e+00,1.53566e-01,-3.13689e+00,8.11335e-01,3.83423e-01
9.62000e+01,-2.45044e+00,1.61548e-01,-2.76559e+00,2.51930e+00,2.07013e+00
9.63000e+01,-2.38761e+00,1.73810e-01,-2.41418e+00,9.09013e-01,1.70255e+00
9.64000e+01,-2.32478e+00,1.87702e-01,-2.10385e+00,7.10679e-01,1.67071e+00
9.65000e+01,-2.26195e+00,1.97885e-01,-1.82546e+00,5.97537e-01,1.74888e+00
9.66000e+01,-2.19911e+00,2.00196e-01,-1.55365e+00,5.22586e-01,1.83665e+00
9.67000e+01,-2.13628e+00,1.97598e-01,-1.25000e+00,5.20910e-01,2.06771e+00
9.68000e+01,-2.07345e+00,1.99696e-01,-9.18612e-01,9.26546e-01,-1.49581e+00
9.69000e+01,-2.01062e+00,2.07690e-01,-6.09449e-01,8.09509e-01,-8.44510e-01
9.70000e+01,-1.94779e+00,2.13034e-01,-3.36284e-01,2.81964e+00,2.35956e+00
9.71000e+01,-1.88496e+00,2.09895e-01,-7.19064e-02,2.14803e+00,1.76610e+00
9.72000e+01,-1.82212e+00,1.99377e-01,2.20588e-01,1.15041e+00,2.17509e+00
9.73000e+01,-1.75929e+00,1.89835e-01,5.65833e-01,4.26810e+00,2.96450e+00
9.74000e+01,-1.69646e+00,1.89730e-01,9.34654e-01,2.93416e+00,-2.65506e+00
9.75000e+01,-1.63363e+00,1.97198e-01,1.27360e+00,2.03482e+00,1.04458e+00
9.76000e+01,-1.57080e+00,2.03259e-01,1.57157e+00,1.15567e+00,1.28657e+00
9.77000e+01,-1.50796e+00,2.02646e-01,1.86201e+00,8.71182e-01,8.31504e-01
9.78000e+01,-1.44513e+00,1.99496e-01,2.17467e+00,5.85767e-01,3.09481e-01
9.79000e+01,-1.38230e+00,1.98574e-01,2.49637e+00,2.86224e+00,2.00073e+00
9.80000e+01,-1.31947e+00,1.98179e-01,2.81652e+00,1.83172e+00,1.70694e+00
9.81000e+01,-1.25664e+00,1.98778e-01,3.14096e+00,1.36507e+00,1.76337e+00
9.82000e+01,-1.19381e+00,2.01583e-01,-2.82156e+00,1.20233e+00,1.89661e+00
9.83000e+01,-1.13097e+00,2.06699e-01,-2.51556e+00,5.01190e+00,3.00650e+00
9.84000e+01,-1.06814e+00,2.10160e-01,-2.24071e+00,1.07165e+00,1.40902e+00
9.85000e+01,-1.00531e+00,2.05585e-01,-1.97652e+00,6.94134e-01,1.23806e+00
9.86000e+01,-9.42478e-01,1.95434e-01,-1.68479e+00,1.93160e+00,2.55040e+00
9.87000e+01,-8.79646e-01,1.88045e-01,-1.36567e+00,1.10079e+00,1.37188e+00
9.88000e+01,-8.16814e-01,1.83248e-01,-1.05539e+00,6.55312e-01,5.27498e-01
9.89000e+01,-7.53982e-01,1.76124e-01,-7.55062e-01,7.24680e+00,2.65297e+00
9.90000e+01,-6.91150e-01,1.65294e-01,-4.51165e-01,2.10263e+00,3.01349e+00
9.91000e+01,-6.28319e-01,1.49935e-01,-1.22761e-01,1.14371e+00,1.78042e+00
9.92000e+01,-5.65487e-01,1.33779e-01,2.79673e-01,9.63689e-01,2.00093e+00
9.93000e+01,-5.02655e-01,1.29423e-01,7.65866e-01,7.90681e-01,2.27701e+00
9.94000e+01,-4.39823e-01,1.41495e-01,1.20320e+00,1.33427e+00,-2.90828e+00
9.95000e+01,-3.76991e-01,1.54225e-01,1.53464e+00,1.60757e+00,1.45074e+00
9.96000e+01,-3.14159e-01,1.57171e-01,1.84354e+00,1.79931e+00,1.67703e+00
9.97000e+01,-2.51327e-01,1.56205e-01,2.19778e+00,5.04515e+00,2.97040e+00
9.98000e+01,-1.88496e-01,1.61881e-01,2.58184e+00,1.03374e+00,1.76939e+00
9.99000e+01,-1.25664e-01,1.75765e-01,2.93670e+00,3.36882e+00,2.73554e+00
1.00000e+02,-6.28319e-02,1.91637e-01,-3.04519e+00,1.08641e+00,2.55017e+00
