time, omega, abs(psi(t)), arg(psi(t)), abs(psi(omega)), arg(psi(omega))
9.21000e+02,-4.97000e+00,1.86231e-01,1.03342e+00,6.33390e-01,-2.84726e+00
9.21100e+02,-4.96372e+00,1.89785e-01,1.34901e+00,7.39821e-01,-2.78740e+00
9.21200e+02,-4.95743e+00,1.93766e-01,1.64046e+00,9.36155e-01,-2.72207e+00
9.21300e+02,-4.95115e+00,1.91762e-01,1.91969e+00,1.42321e+00,-2.65269e+00
9.21400e+02,-4.94487e+00,1.85636e-01,2.22236e+00,5.27168e+00,-2.69912e+00
9.21500e+02,-4.93858e+00,1.81475e-01,2.54508e+00,2.33179e+00,8.11775e-01
9.21600e+02,-4.93230e+00,1.79565e-01,2.86083e+00,7.31082e-01,9.75773e-01
9.21700e+02,-4.92602e+00,1.75305e-01,-3.12159e+00,3.79749e-01,1.23823e+00
9.21800e+02,-4.91973e+00,1.65565e-01,-2.81402e+00,2.46715e-01,1.59093e+00
9.21900e+02,-4.91345e+00,1.51667e-01,-2.46099e+00,1.95270e-01,1.96843e+00
9.22000e+02,-4.90717e+00,1.42770e-01,-2.02216e+00,1.68464e-01,2.24869e+00
9.22100e+02,-4.90088e+00,1.50908e-01,-1.56664e+00,4.22645e-01,-5.23582e-02
9.22200e+02,-4.89460e+00,1.69033e-01,-1.19828e+00,3.08576e-01,2.81625e+00
9.22300e+02,-4.88832e+00,1.85221e-01,-8.96934e-01,3.00112e-01,2.89980e+00
9.22400e+02,-4.88203e+00,1.96049e-01,-6.23217e-01,3.15444e-01,2.97320e+00
9.22500e+02,-4.87575e+00,2.01110e-01,-3.59419e-01,3.38753e-01,3.03178e+00
9.22600e+02,-4.86947e+00,2.01038e-01,-9.46457e-02,3.68787e-01,3.07850e+00
9.22700e+02,-4.86319e+00,1.95994e-01,1.71575e-01,4.07927e-01,3.11609e+00
9.22800e+02,-4.85690e+00,1.84389e-01,4.54380e-01,4.62349e-01,-3.13657e+00
9.22900e+02,-4.85062e+00,1.69641e-01,7.83922e-01,5.46669e-01,-3.11144e+00
9.23000e+02,-4.84434e+00,1.58823e-01,1.17017e+00,7.02746e-01,-3.08965e+00
9.23100e+02,-4.83805e+00,1.56721e-01,1.58827e+00,1.11438e+00,-3.06623e+00
9.23200e+02,-4.83177e+00,1.65053e-01,1.99498e+00,5.72904e+00,-3.01993e+00
9.23300e+02,-4.82549e+00,1.79619e-01,2.34187e+00,1.40811e+00,3.66841e-01
9.23400e+02,-4.81920e+00,1.89899e-01,2.63878e+00,3.51300e-01,-1.10547e+00
9.23500e+02,-4.81292e+00,1.92946e-01,2.94071e+00,1.63452e-01,-1.21963e+00
9.23600e+02,-4.80664e+00,1.96653e-01,-3.01510e+00,2.09758e-02,-1.32212e+00
9.23700e+02,-4.80035e+00,2.04960e-01,-2.69609e+00,8.24562e-02,-2.37430e+00
9.23800e+02,-4.79407e+00,2.13728e-01,-2.39947e+00,1.17875e-01,-2.55901e+00
9.23900e+02,-4.78779e+00,2.20200e-01,-2.12181e+00,1.44975e-01,-2.63595e+00
9.24000e+02,-4.78150e+00,2.21603e-01,-1.85222e+00,1.66802e-01,-2.67394e+00
9.24100e+02,-4.77522e+00,2.17781e-01,-1.57592e+00,1.84966e-01,-2.69441e+00
9.24200e+02,-4.76894e+00,2.10915e-01,-1.27337e+00,2.00530e-01,-2.70561e+00
9.24300e+02,-4.76265e+00,2.09208e-01,-9.46002e-01,2.14164e-01,-2.71128e+00
9.24400e+02,-4.75637e+00,2.13246e-01,-6.44127e-01,2.26365e-01,-2.71379e+00
9.24500e+02,-4.75009e+00,2.11990e-01,-3.75889e-01,2.37468e-01,-2.71426e+00
9.24600e+02,-4.74380e+00,2.02436e-01,-9.50835e-02,2.47723e-01,-2.71343e+00
9.24700e+02,-4.73752e+00,1.91840e-01,2.17568e-01,2.57320e-01,-2.71177e+00
9.24800e+02,-4.73124e+00,1.83231e-01,5.47582e-01,2.66405e-01,-2.70960e+00
9.24900e+02,-4.72496e+00,1.75755e-01,8.88576e-01,2.75101e-01,-2.70717e+00
9.25000e+02,-4.71867e+00,1.69606e-01,1.25374e+00,2.83515e-01,-2.70464e+00
9.25100e+02,-4.71239e+00,1.71383e-01,1.63906e+00,2.91830e-01,-2.70218e+00
9.25200e+02,-4.70611e+00,1.82469e-01,1.97969e+00,2.99723e-01,-2.70004e+00
9.25300e+02,-4.69982e+00,1.90539e-01,2.24644e+00,3.07943e-01,-2.69848e+00
9.25400e+02,-4.69354e+00,1.85055e-01,2.49387e+00,3.16773e-01,-2.69889e+00
9.25500e+02,-4.68726e+00,1.70365e-01,2.78645e+00,3.54929e-01,-2.76408e+00
9.25600e+02,-4.68097e+00,1.57817e-01,-3.13937e+00,3.27547e-01,-2.68334e+00
9.25700e+02,-4.67469e+00,1.53655e-01,-2.76534e+00,3.36750e-01,-2.68558e+00
9.25800e+02,-4.66841e+00,1.50919e-01,-2.41879e+00,3.45218e-01,-2.68611e+00
9.25900e+02,-4.66212e+00,1.44763e-01,-2.06058e+00,3.53651e-01,-2.68663e+00
9.26000e+02,-4.65584e+00,1.40947e-01,-1.66097e+00,3.62275e-01,-2.68766e+00
9.26100e+02,-4.64956e+00,1.44804e-01,-1.25787e+00,3.71196e-01,-2.68938e+00
9.26200e+02,-4.64327e+00,1.51927e-01,-8.94148e-01,3.80522e-01,-2.69198e+00
9.26300e+02,-4.63699e+00,1.57193e-01,-5.48710e-01,3.90368e-01,-2.69564e+00
9.26400e+02,-4.63071e+00,1.61901e-01,-1.97782e-01,4.00876e-01,-2.70057e+00
9.26500e+02,-4.62442e+00,1.69194e-01,1.60709e-01,4.12224e-01,-2.70701e+00
9.26600e+02,-4.61814e+00,1.82996e-01,5.02517e-01,4.24633e-01,-2.71526e+00
9.26700e+02,-4.61186e+00,1.98359e-01,7.86870e-01,4.38468e-01,-2.72580e+00
9.26800e+02,-4.60557e+00,2.04797e-01,1.04385e+00,4.54135e-01,-2.73905e+00
9.26900e+02,-4.59929e+00,2.04212e-01,1.31509e+00,4.72308e-01,-2.75574e+00
9.27000e+02,-4.59301e+00,2.00315e-01,1.60504e+00,4.93992e-01,-2.77681e+00
9.27100e+02,-4.58673e+00,1.95268e-01,1.92289e+00,5.20720e-01,-2.80354e+00
9.27200e+02,-4.58044e+00,1.95790e-01,2.26610e+00,5.55528e-01,-2.83740e+00
9.27300e+02,-4.57416e+00,2.03701e-01,2.58343e+00,6.03148e-01,-2.88200e+00
9.27400e+02,-4.56788e+00,2.08664e-01,2.85689e+00,6.74004e-01,-2.94059e+00
9.27500e+02,-4.56159e+00,2.04842e-01,3.12322e+00,7.92687e-01,-3.01966e+00
9.27600e+02,-4.55531e+00,1.95203e-01,-2.86606e+00,1.03389e+00,-3.12955e+00
9.27700e+02,-4.54903e+00,1.87128e-01,-2.53907e+00,1.77166e+00,2.99184e+00
9.27800e+02,-4.54274e+00,1.82074e-01,-2.20581e+00,6.08880e+00,-1.62414e+00
9.27900e+02,-4.53646e+00,1.77292e-01,-1.86688e+00,1.53751e+00,-5.37325e-01
9.28000e+02,-4.53018e+00,1.74500e-01,-1.51565e+00,7.33439e-01,-8.62163e-01
9.28100e+02,-4.52389e+00,1.74480e-01,-1.16641e+00,5.25193e-01,-1.16518e+00
9.28200e+02,-4.51761e+00,1.75333e-01,-8.23405e-01,4.54303e-01,-1.41163e+00
9.28300e+02,-4.51133e+00,1.77057e-01,-4.80898e-01,4.31972e-01,-1.59310e+00
9.28400e+02,-4.50504e+00,1.80351e-01,-1.46123e-01,4.28513e-01,-1.72414e+00
9.28500e+02,-4.49876e+00,1.82738e-01,1.76182e-01,4.33483e-01,-1.81914e+00
9.28600e+02,-4.49248e+00,1.82989e-01,5.06700e-01,4.42484e-01,-1.88930e+00
9.28700e+02,-4.48619e+00,1.86391e-01,8.53315e-01,4.53592e-01,-1.94220e+00
9.28800e+02,-4.47991e+00,1.95740e-01,1.17873e+00,4.65936e-01,-1.98287e+00
9.28900e+02,-4.47363e+00,2.02955e-01,1.45788e+00,4.79124e-01,-2.01464e+00
9.29000e+02,-4.46734e+00,1.99940e-01,1.73323e+00,4.92999e-01,-2.03983e+00
9.29100e+02,-4.46106e+00,1.93818e-01,2.05157e+00,5.07463e-01,-2.05992e+00
9.29200e+02,-4.45478e+00,1.93364e-01,2.38798e+00,5.22649e-01,-2.07613e+00
9.29300e+02,-4.44850e+00,1.95600e-01,2.70910e+00,5.38587e-01,-2.09025e+00
9.29400e+02,-4.44221e+00,1.97031e-01,3.02177e+00,5.55325e-01,-2.09999e+00
9.29500e+02,-4.43593e+00,1.97931e-01,-2.95501e+00,5.73066e-01,-2.10869e+00
9.29600e+02,-4.42965e+00,1.95752e-01,-2.64974e+00,5.91957e-01,-2.11575e+00
9.29700e+02,-4.42336e+00,1.93632e-01,-2.32320e+00,6.12204e-01,-2.12146e+00
9.29800e+02,-4.41708e+00,1.95786e-01,-2.00168e+00,6.34059e-01,-2.12603e+00
9.29900e+02,-4.41080e+00,1.96832e-01,-1.69895e+00,6.57839e-01,-2.12965e+00
9.30000e+02,-4.40451e+00,1.94825e-01,-1.39384e+00,6.83942e-01,-2.13246e+00
9.30100e+02,-4.39823e+00,1.93581e-01,-1.07294e+00,7.12881e-01,-2.13456e+00
9.30200e+02,-4.39195e+00,1.97140e-01,-7.59156e-01,7.45332e-01,-2.13606e+00
9.30300e+02,-4.38566e+00,2.01803e-01,-4.86849e-01,7.82198e-01,-2.13700e+00
9.30400e+02,-4.37938e+00,1.97541e-01,-2.53937e-01,8.24749e-01,-2.13745e+00
9.30500e+02,-4.37310e+00,1.79952e-01,-1.19980e-02,8.74790e-01,-2.13742e+00
9.30600e+02,-4.36681e+00,1.55668e-01,2.94119e-01,9.35026e-01,-2.13688e+00
9.30700e+02,-4.36053e+00,1.35509e-01,6.82171e-01,1.00972e+00,-2.13578e+00
9.30800e+02,-4.35425e+00,1.23259e-01,1.13038e+00,1.10602e+00,-2.13394e+00
9.30900e+02,-4.34796e+00,1.21054e-01,1.60990e+00,1.23710e+00,-2.13104e+00
9.31000e+02,-4.34168e+00,1.28180e-01,2.05831e+00,1.43040e+00,-2.12639e+00
9.31100e+02,-4.33540e+00,1.39185e-01,2.44996e+00,1.75556e+00,-2.11852e+00
9.31200e+02,-4.32911e+00,1.49864e-01,2.80410e+00,2.46316e+00,-2.10384e+00
9.31300e+02,-4.32283e+00,1.60367e-01,3.14082e+00,5.81780e+00,-2.07155e+00
9.31400e+02,-4.31655e+00,1.70167e-01,-2.83290e+00,3.54490e+00,1.16928e+00
9.31500e+02,-4.31027e+00,1.74244e-01,-2.53508e+00,3.90152e-01,2.08670e+00
9.31600e+02,-4.30398e+00,1.74150e-01,-2.20566e+00,1.14877e+00,-2.53304e+00
9.31700e+02,-4.29770e+00,1.79870e-01,-1.84362e+00,5.25287e+00,-2.33167e+00
9.31800e+02,-4.29142e+00,1.93829e-01,-1.51546e+00,3.21281e+00,7.43223e-01
9.31900e+02,-4.28513e+00,2.04108e-01,-1.23357e+00,1.09295e+00,6.99989e-01
9.32000e+02,-4.27885e+00,2.06808e-01,-9.41121e-01,5.39384e-01,5.93173e-01
9.32100e+02,-4.27257e+00,2.12202e-01,-6.19710e-01,2.76863e-01,3.41747e-01
9.32200e+02,-4.26628e+00,2.24813e-01,-3.17264e-01,1.54216e-01,-2.93432e-01
9.32300e+02,-4.26000e+00,2.36896e-01,-5.67047e-02,1.63528e-01,-1.13245e+00
9.32400e+02,-4.25372e+00,2.41785e-01,1.77434e-01,2.33936e-01,-1.52619e+00
9.32500e+02,-4.24743e+00,2.36243e-01,4.02279e-01,3.12500e-01,-1.68862e+00
9.32600e+02,-4.24115e+00,2.18502e-01,6.47515e-01,3.91781e-01,-1.76726e+00
9.32700e+02,-4.23487e+00,1.96498e-01,9.61107e-01,4.74972e-01,-1.80766e+00
9.32800e+02,-4.22858e+00,1.84923e-01,1.33612e+00,5.70394e-01,-1.82506e+00
9.32900e+02,-4.22230e+00,1.84644e-01,1.69520e+00,6.97544e-01,-1.82260e+00
9.33000e+02,-4.21602e+00,1.83280e-01,2.01563e+00,9.21335e-01,-1.79295e+00
9.33100e+02,-4.20973e+00,1.76835e-01,2.34838e+00,1.71486e+00,-1.70347e+00
9.33200e+02,-4.20345e+00,1.73178e-01,2.71569e+00,1.74416e+00,1.74626e+00
9.33300e+02,-4.19717e+00,1.76885e-01,3.08061e+00,3.34309e-01,2.94253e+00
9.33400e+02,-4.19088e+00,1.83755e-01,-2.87584e+00,4.34849e-01,-2.62445e+00
9.33500e+02,-4.18460e+00,1.86404e-01,-2.57696e+00,5.66711e-01,-2.48682e+00
9.33600e+02,-4.17832e+00,1.84422e-01,-2.27090e+00,7.01295e-01,-2.49815e+00
9.33700e+02,-4.17204e+00,1.82023e-01,-1.95076e+00,8.93687e-01,-2.61158e+00
9.33800e+02,-4.16575e+00,1.80152e-01,-1.62954e+00,1.41142e+00,-2.87747e+00
9.33900e+02,-4.15947e+00,1.77205e-01,-1.30870e+00,2.90191e+01,2.89285e+00
9.34000e+02,-4.15319e+00,1.72226e-01,-9.78040e-01,1.65508e+00,-8.44887e-01
9.34100e+02,-4.14690e+00,1.67312e-01,-6.18163e-01,1.21548e+00,-1.21481e+00
9.34200e+02,-4.14062e+00,1.68144e-01,-2.32692e-01,1.19339e+00,-1.40534e+00
9.34300e+02,-4.13434e+00,1.77803e-01,1.37184e-01,1.26055e+00,-1.50979e+00
9.34400e+02,-4.12805e+00,1.91114e-01,4.52745e-01,1.36842e+00,-1.57192e+00
9.34500e+02,-4.12177e+00,1.99021e-01,7.27744e-01,1.50884e+00,-1.61105e+00
9.34600e+02,-4.11549e+00,1.98949e-01,1.00662e+00,1.68545e+00,-1.63650e+00
9.34700e+02,-4.10920e+00,1.97601e-01,1.30819e+00,1.90915e+00,-1.65320e+00
9.34800e+02,-4.10292e+00,1.97891e-01,1.60840e+00,2.19973e+00,-1.66397e+00
9.34900e+02,-4.09664e+00,1.96363e-01,1.89731e+00,2.59218e+00,-1.67050e+00
9.35000e+02,-4.09035e+00,1.90512e-01,2.18782e+00,3.15253e+00,-1.67395e+00
9.35100e+02,-4.08407e+00,1.81873e-01,2.50414e+00,4.02043e+00,-1.67483e+00
9.35200e+02,-4.07779e+00,1.76530e-01,2.84492e+00,5.55095e+00,-1.67388e+00
9.35300e+02,-4.07150e+00,1.73975e-01,-3.09950e+00,8.98721e+00,-1.67133e+00
9.35400e+02,-4.06522e+00,1.73035e-01,-2.75918e+00,2.38662e+01,-1.66748e+00
9.35500e+02,-4.05894e+00,1.75110e-01,-2.43374e+00,3.55112e+01,1.47913e+00
9.35600e+02,-4.05265e+00,1.74384e-01,-2.14150e+00,1.00900e+01,1.48515e+00
9.35700e+02,-4.04637e+00,1.65476e-01,-1.83985e+00,5.84299e+00,1.49209e+00
9.35800e+02,-4.04009e+00,1.56460e-01,-1.48616e+00,4.09036e+00,1.49987e+00
9.35900e+02,-4.03380e+00,1.53287e-01,-1.12341e+00,3.13165e+00,1.50847e+00
9.36000e+02,-4.02752e+00,1.49664e-01,-7.72029e-01,2.52588e+00,1.51780e+00
9.36100e+02,-4.02124e+00,1.45371e-01,-3.97356e-01,2.10762e+00,1.52790e+00
9.36200e+02,-4.01496e+00,1.44671e-01,-1.93643e-03,1.80087e+00,1.53875e+00
9.36300e+02,-4.00867e+00,1.48587e-01,3.97827e-01,1.56581e+00,1.55034e+00
9.36400e+02,-4.00239e+00,1.58518e-01,7.83877e-01,1.37953e+00,1.56270e+00
9.36500e+02,-3.99611e+00,1.72944e-01,1.12790e+00,1.22800e+00,1.57585e+00
9.36600e+02,-3.98982e+00,1.86035e-01,1.42971e+00,1.10195e+00,1.58979e+00
9.36700e+02,-3.98354e+00,1.94887e-01,1.71590e+00,9.95265e-01,1.60459e+00
9.36800e+02,-3.97726e+00,1.99805e-01,1.99587e+00,9.03549e-01,1.62022e+00
9.36900e+02,-3.97097e+00,1.99789e-01,2.28136e+00,8.23605e-01,1.63655e+00
9.37000e+02,-3.96469e+00,1.97038e-01,2.58653e+00,7.52943e-01,1.65266e+00
9.37100e+02,-3.95841e+00,1.94268e-01,2.91705e+00,6.83976e-01,1.62255e+00
9.37200e+02,-3.95212e+00,1.97321e-01,-3.01269e+00,6.35519e-01,1.70333e+00
9.37300e+02,-3.94584e+00,2.08514e-01,-2.68245e+00,5.84036e-01,1.72331e+00
9.37400e+02,-3.93956e+00,2.20352e-01,-2.39645e+00,5.37234e-01,1.74721e+00
9.37500e+02,-3.93327e+00,2.25565e-01,-2.13849e+00,4.94174e-01,1.77389e+00
9.37600e+02,-3.92699e+00,2.21693e-01,-1.87446e+00,4.54227e-01,1.80352e+00
9.37700e+02,-3.92071e+00,2.14817e-01,-1.57695e+00,4.16875e-01,1.83653e+00
9.37800e+02,-3.91442e+00,2.12380e-01,-1.26387e+00,3.81941e-01,1.87410e+00
9.37900e+02,-3.90814e+00,2.11890e-01,-9.65612e-01,3.48514e-01,1.91644e+00
9.38000e+02,-3.90186e+00,2.08024e-01,-6.81405e-01,3.16766e-01,1.96577e+00
9.38100e+02,-3.89557e+00,1.97678e-01,-3.87930e-01,2.86312e-01,2.02424e+00
9.38200e+02,-3.88929e+00,1.85347e-01,-4.24124e-02,2.57189e-01,2.09420e+00
9.38300e+02,-3.88301e+00,1.84814e-01,3.45492e-01,2.29115e-01,2.18200e+00
9.38400e+02,-3.87673e+00,1.96369e-01,6.79160e-01,2.02351e-01,2.29530e+00
9.38500e+02,-3.87044e+00,2.03405e-01,9.39087e-01,1.77666e-01,2.44415e+00
9.38600e+02,-3.86416e+00,1.96705e-01,1.18087e+00,1.56653e-01,2.64868e+00
9.38700e+02,-3.85788e+00,1.79436e-01,1.46064e+00,1.42639e-01,2.92544e+00
9.38800e+02,-3.85159e+00,1.61953e-01,1.81263e+00,1.41199e-01,-3.01264e+00
9.38900e+02,-3.84531e+00,1.53488e-01,2.21020e+00,1.58579e-01,-2.65192e+00
9.39000e+02,-3.83903e+00,1.51849e-01,2.59925e+00,1.98966e-01,-2.34264e+00
9.39100e+02,-3.83274e+00,1.51712e-01,2.97661e+00,2.66125e-01,-2.10714e+00
9.39200e+02,-3.82646e+00,1.54020e-01,-2.92355e+00,3.69232e-01,-1.93237e+00
9.39300e+02,-3.82018e+00,1.60586e-01,-2.55457e+00,5.31895e-01,-1.79944e+00
9.39400e+02,-3.81389e+00,1.69191e-01,-2.20945e+00,8.17508e-01,-1.69392e+00
9.39500e+02,-3.80761e+00,1.78265e-01,-1.88999e+00,1.44739e+00,-1.60552e+00
9.39600e+02,-3.80133e+00,1.84954e-01,-1.58939e+00,4.01290e+00,-1.50691e+00
9.39700e+02,-3.79504e+00,1.89428e-01,-1.29087e+00,7.75688e+00,1.65968e+00
9.39800e+02,-3.78876e+00,1.93721e-01,-1.00281e+00,2.19296e+00,1.72127e+00
9.39900e+02,-3.78248e+00,1.93359e-01,-7.32148e-01,1.34380e+00,1.77345e+00
9.40000e+02,-3.77619e+00,1.87127e-01,-4.48735e-01,9.99830e-01,1.82094e+00
9.40100e+02,-3.76991e+00,1.79376e-01,-1.47809e-01,8.14009e-01,1.86252e+00
9.40200e+02,-3.76363e+00,1.68949e-01,1.66814e-01,6.99145e-01,1.89801e+00
9.40300e+02,-3.75734e+00,1.57370e-01,5.25495e-01,6.23327e-01,1.92568e+00
9.40400e+02,-3.75106e+00,1.51668e-01,9.28538e-01,5.72990e-01,1.94227e+00
9.40500e+02,-3.74478e+00,1.54561e-01,1.34031e+00,5.43072e-01,1.94196e+00
9.40600e+02,-3.73850e+00,1.65309e-01,1.71576e+00,5.35447e-01,1.91428e+00
9.40700e+02,-3.73221e+00,1.76076e-01,2.03877e+00,5.65680e-01,1.83940e+00
9.40800e+02,-3.72593e+00,1.82616e-01,2.34933e+00,7.04593e-01,1.68273e+00
9.40900e+02,-3.71965e+00,1.88818e-01,2.66192e+00,1.64252e+00,1.39772e+00
9.41000e+02,-3.71336e+00,1.95554e-01,2.95971e+00,1.50334e+00,-2.13642e+00
9.41100e+02,-3.70708e+00,1.98248e-01,-3.04521e+00,5.76355e-01,-2.48613e+00
9.41200e+02,-3.70080e+00,1.94573e-01,-2.75081e+00,4.24338e-01,-2.69608e+00
9.41300e+02,-3.69451e+00,1.93557e-01,-2.42528e+00,3.74869e-01,-2.80133e+00
9.41400e+02,-3.68823e+00,1.98153e-01,-2.12073e+00,3.53708e-01,-2.84481e+00
9.41500e+02,-3.68195e+00,1.97603e-01,-1.85464e+00,3.43815e-01,-2.85284e+00
9.41600e+02,-3.67566e+00,1.86805e-01,-1.57800e+00,3.39683e-01,-2.83966e+00
9.41700e+02,-3.66938e+00,1.72076e-01,-1.24898e+00,3.39123e-01,-2.81298e+00
9.41800e+02,-3.66310e+00,1.62602e-01,-8.60508e-01,3.41024e-01,-2.77768e+00
9.41900e+02,-3.65681e+00,1.64184e-01,-4.60698e-01,3.44818e-01,-2.73617e+00
9.42000e+02,-3.65053e+00,1.71185e-01,-1.08971e-01,3.50096e-01,-2.68993e+00
9.42100e+02,-3.64425e+00,1.73524e-01,2.12007e-01,3.56474e-01,-2.63951e+00
9.42200e+02,-3.63796e+00,1.71136e-01,5.58612e-01,3.63528e-01,-2.58463e+00
9.42300e+02,-3.63168e+00,1.74359e-01,9.44226e-01,3.70637e-01,-2.52396e+00
9.42400e+02,-3.62540e+00,1.87955e-01,1.30526e+00,3.76763e-01,-2.45439e+00
9.42500e+02,-3.61911e+00,2.03303e-01,1.60951e+00,3.79969e-01,-2.36905e+00
9.42600e+02,-3.61283e+00,2.13011e-01,1.88597e+00,3.76315e-01,-2.25096e+00
9.42700e+02,-3.60655e+00,2.16712e-01,2.16332e+00,3.57433e-01,-2.04652e+00
9.42800e+02,-3.60027e+00,2.18374e-01,2.45809e+00,3.19446e-01,-1.49041e+00
9.42900e+02,-3.59398e+00,2.22634e-01,2.75240e+00,1.13335e+00,1.60598e-01
9.43000e+02,-3.58770e+00,2.25424e-01,3.03131e+00,3.17623e+00,2.67245e+00
9.43100e+02,-3.58142e+00,2.24949e-01,-2.97428e+00,1.17893e+00,-2.86634e+00
9.43200e+02,-3.57513e+00,2.22511e-01,-2.69431e+00,1.05201e+00,-2.66677e+00
9.43300e+02,-3.56885e+00,2.18633e-01,-2.41038e+00,1.05749e+00,-2.55690e+00
9.43400e+02,-3.56257e+00,2.14879e-01,-2.12764e+00,1.11691e+00,-2.48025e+00
9.43500e+02,-3.55628e+00,2.08925e-01,-1.85918e+00,1.21621e+00,-2.42152e+00
9.43600e+02,-3.55000e+00,1.96463e-01,-1.59688e+00,1.34077e+00,-2.38774e+00
9.43700e+02,-3.54372e+00,1.76302e-01,-1.31182e+00,1.72884e+00,-2.24799e+00
9.43800e+02,-3.53743e+00,1.53660e-01,-9.57329e-01,2.03781e+00,-2.22717e+00
9.43900e+02,-3.53115e+00,1.39286e-01,-5.15944e-01,2.71745e+00,-2.16282e+00
9.44000e+02,-3.52487e+00,1.39697e-01,-4.60218e-02,4.76338e+00,-2.02285e+00
9.44100e+02,-3.51858e+00,1.52061e-01,3.64476e-01,2.87180e+00,-3.12488e+00
9.44200e+02,-3.51230e+00,1.66307e-01,6.90986e-01,1.49384e+01,-2.31414e+00
9.44300e+02,-3.50602e+00,1.74437e-01,9.71634e-01,1.02104e+01,9.32425e-01
9.44400e+02,-3.49973e+00,1.75234e-01,1.24080e+00,3.87912e+00,9.91461e-01
9.44500e+02,-3.49345e+00,1.68674e-01,1.51770e+00,2.35616e+00,1.03820e+00
9.44600e+02,-3.48717e+00,1.56959e-01,1.82969e+00,1.65852e+00,1.08054e+00
9.44700e+02,-3.48088e+00,1.45417e-01,2.19141e+00,1.25231e+00,1.12172e+00
9.44800e+02,-3.47460e+00,1.37785e-01,2.60432e+00,9.81783e-01,1.16384e+00
9.44900e+02,-3.46832e+00,1.40577e-01,3.04710e+00,7.83917e-01,1.20907e+00
9.45000e+02,-3.46204e+00,1.53562e-01,-2.85370e+00,6.27193e-01,1.26083e+00
9.45100e+02,-3.45575e+00,1.62485e-01,-2.54461e+00,4.92170e-01,1.32643e+00
9.45200e+02,-3.44947e+00,1.61172e-01,-2.21570e+00,3.62463e-01,1.42773e+00
9.45300e+02,-3.44319e+00,1.63997e-01,-1.81498e+00,2.17651e-01,1.67832e+00
9.45400e+02,-3.43690e+00,1.82872e-01,-1.43491e+00,1.44084e-01,-2.95942e+00
9.45500e+02,-3.43062e+00,2.06326e-01,-1.14516e+00,1.23216e+00,-2.09848e+00
9.45600e+02,-3.42434e+00,2.20878e-01,-9.02242e-01,1.78423e+00,1.21619e+00
9.45700e+02,-3.41805e+00,2.25295e-01,-6.56615e-01,8.04156e-01,1.30942e+00
9.45800e+02,-3.41177e+00,2.25164e-01,-3.91668e-01,5.75821e-01,1.38153e+00
9.45900e+02,-3.40549e+00,2.24146e-01,-1.18137e-01,4.62536e-01,1.44693e+00
9.46000e+02,-3.39920e+00,2.21138e-01,1.55696e-01,3.89835e-01,1.51140e+00
9.46100e+02,-3.39292e+00,2.15590e-01,4.36786e-01,3.37036e-01,1.57793e+00
9.46200e+02,-3.38664e+00,2.09009e-01,7.22067e-01,2.95985e-01,1.64854e+00
9.46300e+02,-3.38035e+00,1.98678e-01,1.01326e+00,2.62811e-01,1.72486e+00
9.46400e+02,-3.37407e+00,1.86857e-01,1.33665e+00,2.35449e-01,1.80829e+00
9.46500e+02,-3.36779e+00,1.79377e-01,1.67916e+00,2.12727e-01,1.90003e+00
9.46600e+02,-3.36150e+00,1.72594e-01,2.02375e+00,1.93958e-01,2.00093e+00
9.46700e+02,-3.35522e+00,1.67781e-01,2.39234e+00,1.78743e-01,2.11133e+00
9.46800e+02,-3.34894e+00,1.69325e-01,2.76276e+00,1.66854e-01,2.23072e+00
9.46900e+02,-3.34265e+00,1.73658e-01,3.10046e+00,1.58149e-01,2.35751e+00
9.47000e+02,-3.33637e+00,1.74361e-01,-2.86522e+00,1.52511e-01,2.48895e+00
9.47100e+02,-3.33009e+00,1.72010e-01,-2.53525e+00,1.49793e-01,2.62136e+00
9.47200e+02,-3.32381e+00,1.70132e-01,-2.19222e+00,1.49795e-01,2.75071e+00
9.47300e+02,-3.31752e+00,1.68283e-01,-1.83796e+00,1.52271e-01,2.87345e+00
9.47400e+02,-3.31124e+00,1.69763e-01,-1.45579e+00,1.56923e-01,2.98681e+00
9.47500e+02,-3.30496e+00,1.81229e-01,-1.08516e+00,1.63466e-01,3.08920e+00
9.47600e+02,-3.29867e+00,1.95618e-01,-7.75270e-01,1.71638e-01,-3.10295e+00
9.47700e+02,-3.29239e+00,2.03333e-01,-4.93923e-01,1.81205e-01,-3.02350e+00
9.47800e+02,-3.28611e+00,2.06332e-01,-2.02759e-01,1.92003e-01,-2.95496e+00
9.47900e+02,-3.27982e+00,2.09019e-01,9.57682e-02,2.03943e-01,-2.89639e+00
9.48000e+02,-3.27354e+00,2.11806e-01,3.90840e-01,2.16932e-01,-2.84794e+00
9.48100e+02,-3.26726e+00,2.12372e-01,6.78576e-01,2.31021e-01,-2.80892e+00
9.48200e+02,-3.26097e+00,2.09478e-01,9.78830e-01,2.46322e-01,-2.77956e+00
9.48300e+02,-3.25469e+00,2.09997e-01,1.30224e+00,2.63092e-01,-2.76070e+00
9.48400e+02,-3.24841e+00,2.17932e-01,1.60391e+00,2.81853e-01,-2.75426e+00
9.48500e+02,-3.24212e+00,2.23542e-01,1.85726e+00,3.03648e-01,-2.76401e+00
9.48600e+02,-3.23584e+00,2.19826e-01,2.09096e+00,3.31053e-01,-2.79802e+00
9.48700e+02,-3.22956e+00,2.07525e-01,2.32410e+00,3.70486e-01,-2.87323e+00
